road,random--la11,random--la14,random--la17,random--la18,random--la111,random--la115,random--la117,random--la102,random--la103,random--la105,random--la108,random--la109,random--la1012,random--la1017,random--la1018,random--la1020,random--la23,random--la24,random--la28,random--la210,random--la211,random--la213,random--la214,random--la215,random--la216,random--la218,random--la219,random--la220,random--la222,random--la31,random--la35,random--la36,random--la37,random--la38,random--la310,random--la311,random--la318,random--la321,random--la322,random--la323,random--la42,random--la44,random--la46,random--la49,random--la412,random--la413,random--la414,random--la415,random--la53,random--la56,random--la57,random--la58,random--la59,random--la510,random--la511,random--la517,random--la518,random--la520,random--la61,random--la62,random--la63,random--la66,random--la68,random--la610,random--la614,random--la615,random--la616,random--la617,random--la619,random--la621,random--la622,random--la623,random--la625,random--la626,random--la627,random--la72,random--la74,random--la75,random--la77,random--la79,random--la711,random--la713,random--la714,random--la716,random--la718,random--la719,random--la82,random--la84,random--la85,random--la87,random--la88,random--la810,random--la811,random--la813,random--la814,random--la816,random--la818,random--la819,random--la820,random--la821,random--la822,random--la824,random--la92,random--la93,random--la96,random--la98,random--la910,random--la912,random--la914,random--la916,random--la917,random--la918,random--la921,random--la922,random--la923
random--la108,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.2,0.25,0.25,0.16666666666666666,0.16666666666666666,1.0,0.4166666666666667,0.25,0.25,0.25,0.16666666666666666,0.3333333333333333,0.375,0.25,0.25,0.2,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.25,0.25,0.25,0.25,0.25,0.3,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25,0.25,0.3333333333333333,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.3333333333333333,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,0.25,0.25,0.4,0.25,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.25
random--la109,0.15789473684210525,0.16666666666666666,0.2,0.15789473684210525,0.23529411764705882,0.3,0.21052631578947367,0.15789473684210525,0.21428571428571427,0.15789473684210525,0.4166666666666667,1.0,0.21428571428571427,0.21428571428571427,0.1875,0.15789473684210525,0.15789473684210525,0.25,0.25,0.15789473684210525,0.3,0.36363636363636365,0.15789473684210525,0.23076923076923078,0.21052631578947367,0.2727272727272727,0.15789473684210525,0.1875,0.10526315789473684,0.15789473684210525,0.15384615384615385,0.3,0.15789473684210525,0.23529411764705882,0.21052631578947367,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.1875,0.23529411764705882,0.16666666666666666,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.23076923076923078,0.25,0.15789473684210525,0.15789473684210525,0.3,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.2222222222222222,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.2,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.1111111111111111,0.21428571428571427,0.23076923076923078,0.2,0.21428571428571427,0.1875,0.17647058823529413,0.2,0.25,0.21052631578947367,0.1875,0.21428571428571427,0.26666666666666666,0.16666666666666666,0.2,0.4,0.21428571428571427,0.2,0.17647058823529413,0.15789473684210525,0.21052631578947367,0.17647058823529413,0.23076923076923078,0.23076923076923078,0.2,0.2,0.2777777777777778,0.15789473684210525,0.2857142857142857,0.21052631578947367,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.1875,0.1875,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.1875,0.14285714285714285,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.15789473684210525
random--la1012,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.3,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.21428571428571427,0.25,0.21428571428571427,1.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.375,0.25,0.2857142857142857,0.3,0.18181818181818182,0.35714285714285715,0.23076923076923078,0.21428571428571427,0.2727272727272727,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.23076923076923078,0.2,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.25,0.16666666666666666,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.23076923076923078,0.25,0.21428571428571427,0.21428571428571427,0.2,0.16666666666666666,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.3,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.23076923076923078,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.25,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.4,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.23076923076923078,0.23076923076923078,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.21428571428571427
random--la1017,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.3,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.25,0.21428571428571427,0.21428571428571427,1.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.375,0.25,0.21428571428571427,0.3,0.2727272727272727,0.21428571428571427,0.23076923076923078,0.21428571428571427,0.2727272727272727,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.23076923076923078,0.2,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.25,0.4166666666666667,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.2,0.16666666666666666,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.2,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.23076923076923078,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.25,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.4,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.38461538461538464,0.15384615384615385,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.21428571428571427
random--la1018,0.1875,0.25,0.2,0.1875,0.25,0.4,0.1875,0.1875,0.21428571428571427,0.1875,0.25,0.1875,0.21428571428571427,0.21428571428571427,1.0,0.25,0.125,0.375,0.3333333333333333,0.1875,0.3,0.18181818181818182,0.1875,0.23076923076923078,0.1875,0.18181818181818182,0.25,0.1875,0.1875,0.1875,0.3076923076923077,0.3,0.1875,0.25,0.25,0.1875,0.4166666666666667,0.25,0.1875,0.25,0.25,0.125,0.1875,0.1875,0.25,0.3125,0.125,0.25,0.1875,0.25,0.1875,0.23076923076923078,0.3333333333333333,0.1875,0.1875,0.3,0.25,0.1875,0.25,0.1875,0.1875,0.1875,0.125,0.1875,0.2,0.1875,0.125,0.25,0.1875,0.21428571428571427,0.23076923076923078,0.26666666666666666,0.35714285714285715,0.25,0.25,0.26666666666666666,0.25,0.1875,0.1875,0.21428571428571427,0.2,0.1875,0.2,0.4,0.14285714285714285,0.2,0.1875,0.1875,0.1875,0.1875,0.23076923076923078,0.23076923076923078,0.2,0.13333333333333333,0.1875,0.1875,0.21428571428571427,0.25,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.125,0.1875,0.1875,0.1875,0.21428571428571427,0.1875,0.1875,0.1875,0.25
random--la1020,0.21052631578947367,0.16666666666666666,0.26666666666666666,0.17391304347826086,0.17647058823529413,0.3,0.15789473684210525,0.19047619047619047,0.21428571428571427,0.22727272727272727,0.16666666666666666,0.15789473684210525,0.21428571428571427,0.21428571428571427,0.25,1.0,0.19047619047619047,0.25,0.25,0.19047619047619047,0.3,0.2727272727272727,0.17391304347826086,0.3076923076923077,0.15,0.36363636363636365,0.15,0.1875,0.15789473684210525,0.14285714285714285,0.23076923076923078,0.3,0.21052631578947367,0.23529411764705882,0.17391304347826086,0.17391304347826086,0.25,0.25,0.17391304347826086,0.14285714285714285,0.17391304347826086,0.3125,0.17647058823529413,0.16666666666666666,0.14285714285714285,0.21052631578947367,0.21052631578947367,0.19047619047619047,0.13636363636363635,0.15,0.17391304347826086,0.23076923076923078,0.25,0.14285714285714285,0.21739130434782608,0.4,0.25,0.15,0.19047619047619047,0.17391304347826086,0.2222222222222222,0.21739130434782608,0.21052631578947367,0.17391304347826086,0.3,0.15789473684210525,0.13043478260869565,0.13636363636363635,0.2222222222222222,0.21428571428571427,0.23076923076923078,0.2,0.21428571428571427,0.1875,0.29411764705882354,0.26666666666666666,0.25,0.13636363636363635,0.25,0.21428571428571427,0.26666666666666666,0.16666666666666666,0.3333333333333333,0.4,0.21428571428571427,0.26666666666666666,0.17647058823529413,0.13636363636363635,0.15789473684210525,0.23529411764705882,0.15384615384615385,0.23076923076923078,0.26666666666666666,0.26666666666666666,0.2222222222222222,0.13043478260869565,0.21428571428571427,0.14285714285714285,0.16666666666666666,0.15789473684210525,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.15789473684210525,0.25,0.1875,0.21052631578947367,0.2,0.13043478260869565,0.25,0.21428571428571427,0.14285714285714285,0.2608695652173913,0.21052631578947367,0.2
random--la23,0.21052631578947367,0.2222222222222222,0.26666666666666666,0.14285714285714285,0.17647058823529413,0.3,0.15789473684210525,0.14285714285714285,0.2857142857142857,0.23809523809523808,0.3333333333333333,0.15789473684210525,0.21428571428571427,0.21428571428571427,0.125,0.19047619047619047,1.0,0.375,0.16666666666666666,0.19047619047619047,0.5,0.2727272727272727,0.14285714285714285,0.23076923076923078,0.2,0.2727272727272727,0.25,0.1875,0.15789473684210525,0.19047619047619047,0.3076923076923077,0.2,0.21052631578947367,0.17647058823529413,0.19047619047619047,0.19047619047619047,0.25,0.3333333333333333,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.1875,0.17647058823529413,0.16666666666666666,0.19047619047619047,0.15789473684210525,0.15789473684210525,0.19047619047619047,0.19047619047619047,0.2,0.19047619047619047,0.23076923076923078,0.25,0.14285714285714285,0.19047619047619047,0.3,0.3333333333333333,0.15,0.19047619047619047,0.14285714285714285,0.2222222222222222,0.23809523809523808,0.15789473684210525,0.19047619047619047,0.4,0.21052631578947367,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.23076923076923078,0.2,0.2857142857142857,0.1875,0.17647058823529413,0.2,0.25,0.14285714285714285,0.1875,0.21428571428571427,0.26666666666666666,0.16666666666666666,0.2,0.4,0.21428571428571427,0.2,0.17647058823529413,0.14285714285714285,0.15789473684210525,0.23529411764705882,0.23076923076923078,0.23076923076923078,0.26666666666666666,0.2,0.16666666666666666,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.16666666666666666,0.15789473684210525,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.21052631578947367,0.3125,0.1875,0.15789473684210525,0.2,0.19047619047619047,0.1875,0.21428571428571427,0.14285714285714285,0.19047619047619047,0.21052631578947367,0.15
random--la24,0.375,0.25,0.375,0.5,0.375,0.375,0.25,0.375,0.25,0.375,0.375,0.25,0.375,0.375,0.375,0.25,0.375,1.0,0.25,0.375,0.5,0.375,0.375,0.25,0.375,0.375,0.375,0.375,0.5,0.375,0.375,0.375,0.25,0.5,0.375,0.375,0.375,0.375,0.25,0.375,0.5,0.375,0.75,0.375,0.5,0.375,0.25,0.375,0.375,0.25,0.25,0.375,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.375,0.25,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.375,0.75,0.8,0.375,0.375,0.25,0.375,0.25,0.375,0.25,0.25,0.375,0.25,0.375,0.5,0.375,0.375,0.25,0.375,0.375,0.375,0.375,0.5,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.375,0.375,0.375
random--la28,0.25,0.25,0.16666666666666666,0.25,0.3333333333333333,0.3,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.16666666666666666,0.25,1.0,0.25,0.2,0.18181818181818182,0.25,0.3333333333333333,0.16666666666666666,0.2727272727272727,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.2,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.3333333333333333,0.25,0.2,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,0.2,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.25,0.4,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25
random--la210,0.15789473684210525,0.2222222222222222,0.2,0.19047619047619047,0.17647058823529413,0.3,0.15789473684210525,0.19047619047619047,0.21428571428571427,0.19047619047619047,0.25,0.15789473684210525,0.2857142857142857,0.21428571428571427,0.1875,0.19047619047619047,0.19047619047619047,0.375,0.25,1.0,0.5,0.18181818181818182,0.19047619047619047,0.23076923076923078,0.15,0.2727272727272727,0.15,0.1875,0.15789473684210525,0.14285714285714285,0.3076923076923077,0.3,0.21052631578947367,0.29411764705882354,0.14285714285714285,0.19047619047619047,0.25,0.25,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.25,0.23529411764705882,0.2222222222222222,0.23809523809523808,0.21052631578947367,0.21052631578947367,0.14285714285714285,0.19047619047619047,0.2,0.19047619047619047,0.3076923076923077,0.3333333333333333,0.14285714285714285,0.23809523809523808,0.3,0.3333333333333333,0.15,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.21052631578947367,0.14285714285714285,0.3,0.15789473684210525,0.19047619047619047,0.14285714285714285,0.2222222222222222,0.21428571428571427,0.23076923076923078,0.2,0.21428571428571427,0.1875,0.23529411764705882,0.26666666666666666,0.3333333333333333,0.14285714285714285,0.25,0.21428571428571427,0.2,0.1111111111111111,0.2,0.4,0.2857142857142857,0.26666666666666666,0.17647058823529413,0.14285714285714285,0.21052631578947367,0.23529411764705882,0.23076923076923078,0.3076923076923077,0.26666666666666666,0.2,0.2222222222222222,0.14285714285714285,0.21428571428571427,0.09523809523809523,0.16666666666666666,0.21052631578947367,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.15789473684210525,0.1875,0.25,0.21052631578947367,0.25,0.14285714285714285,0.1875,0.21428571428571427,0.14285714285714285,0.19047619047619047,0.21052631578947367,0.15
random--la211,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.2,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.2,0.5,1.0,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.2,0.4,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.6,0.2,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.2,0.3,0.3,0.4,0.4,0.3,0.3,0.2,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.2,0.4,0.4,0.3,0.5,0.3,0.3
random--la213,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.3,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.375,0.18181818181818182,0.18181818181818182,0.3,1.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.4,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.4,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.4,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182
random--la214,0.15789473684210525,0.2777777777777778,0.2,0.13043478260869565,0.23529411764705882,0.3,0.15789473684210525,0.14285714285714285,0.21428571428571427,0.18181818181818182,0.16666666666666666,0.15789473684210525,0.35714285714285715,0.21428571428571427,0.1875,0.17391304347826086,0.14285714285714285,0.375,0.25,0.19047619047619047,0.4,0.18181818181818182,1.0,0.23076923076923078,0.3,0.2727272727272727,0.2,0.25,0.15789473684210525,0.14285714285714285,0.23076923076923078,0.3,0.15789473684210525,0.17647058823529413,0.125,0.13043478260869565,0.25,0.25,0.13043478260869565,0.19047619047619047,0.16666666666666666,0.1875,0.17647058823529413,0.16666666666666666,0.19047619047619047,0.2631578947368421,0.15789473684210525,0.19047619047619047,0.18181818181818182,0.15,0.125,0.23076923076923078,0.25,0.19047619047619047,0.16666666666666666,0.3,0.25,0.15,0.14285714285714285,0.125,0.2222222222222222,0.16666666666666666,0.15789473684210525,0.20833333333333334,0.4,0.15789473684210525,0.16666666666666666,0.13636363636363635,0.16666666666666666,0.2857142857142857,0.15384615384615385,0.2,0.21428571428571427,0.1875,0.23529411764705882,0.2,0.25,0.13636363636363635,0.1875,0.21428571428571427,0.2,0.16666666666666666,0.2,0.4,0.21428571428571427,0.26666666666666666,0.23529411764705882,0.13636363636363635,0.15789473684210525,0.23529411764705882,0.23076923076923078,0.23076923076923078,0.2,0.2,0.2222222222222222,0.13043478260869565,0.21428571428571427,0.14285714285714285,0.16666666666666666,0.15789473684210525,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.21052631578947367,0.1875,0.1875,0.15789473684210525,0.15,0.16666666666666666,0.25,0.21428571428571427,0.19047619047619047,0.125,0.15789473684210525,0.15
random--la215,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.4,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.16666666666666666,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.25,0.3333333333333333,0.23076923076923078,0.4,0.2727272727272727,0.23076923076923078,1.0,0.23076923076923078,0.45454545454545453,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.16666666666666666,0.25,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.25,0.3076923076923077,0.23076923076923078,0.3,0.16666666666666666,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.2,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.25,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.4,0.3076923076923077,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078
random--la216,0.15789473684210525,0.16666666666666666,0.2,0.2,0.23529411764705882,0.2,0.10526315789473684,0.1,0.2857142857142857,0.15,0.16666666666666666,0.21052631578947367,0.21428571428571427,0.21428571428571427,0.1875,0.15,0.2,0.375,0.16666666666666666,0.15,0.4,0.36363636363636365,0.3,0.23076923076923078,1.0,0.36363636363636365,0.15,0.25,0.15789473684210525,0.15,0.23076923076923078,0.3,0.15789473684210525,0.17647058823529413,0.15,0.15,0.25,0.16666666666666666,0.15,0.3,0.15,0.1875,0.17647058823529413,0.16666666666666666,0.15,0.15789473684210525,0.15789473684210525,0.2,0.2,0.15,0.25,0.3076923076923077,0.25,0.15,0.15,0.3,0.25,0.2,0.15,0.15,0.16666666666666666,0.2,0.15789473684210525,0.2,0.3,0.15789473684210525,0.15,0.15,0.16666666666666666,0.2857142857142857,0.23076923076923078,0.26666666666666666,0.21428571428571427,0.25,0.23529411764705882,0.2,0.25,0.2,0.1875,0.14285714285714285,0.26666666666666666,0.16666666666666666,0.2,0.4,0.14285714285714285,0.2,0.17647058823529413,0.15,0.21052631578947367,0.23529411764705882,0.15384615384615385,0.23076923076923078,0.26666666666666666,0.2,0.16666666666666666,0.15,0.21428571428571427,0.2,0.16666666666666666,0.21052631578947367,0.15,0.2,0.15,0.21052631578947367,0.1875,0.1875,0.15789473684210525,0.15,0.15,0.1875,0.21428571428571427,0.2,0.25,0.15789473684210525,0.15
random--la218,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.4,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.375,0.2727272727272727,0.2727272727272727,0.4,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.36363636363636365,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.3,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.4,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
